Make,Model,ID,disp,type,horse,cyl,gears,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,NOx,mpg
Mercedes-Benz,S 550 (convertible),A217E46DETC-Z7010-4,4.664,Car,449,8,9,Y,R,5000,2.47,18.6,0.02993,0.6331,415.59,0.0212,21.2
Mercedes-Benz,S 550 (convertible),A217E46DETC-Z7010-4,4.664,Car,449,8,9,Y,R,5000,2.47,18.6,0.00435,0.1606,251.78,0.0048,35.1
Mercedes-Benz,S 550 4MATIC,V222E46DETC-Z7010-1,4.664,Car,449,8,9,Y,R,5250,2.47,18.6,0.02881,0.6392,429.82,0.0201,20.5
Mercedes-Benz,S 550 4MATIC,V222E46DETC-Z7010-1,4.664,Car,449,8,9,Y,R,5250,2.47,18.6,0.00274,0.1638,247.73,0.0035,35.6
Mercedes-Benz,S 550 4MATIC (coupe),C217E46DETC-Z7010-3,4.664,Car,449,8,9,Y,R,5000,2.47,18.6,0.02865,0.6659,418.51,0.0206,21.1
Mercedes-Benz,S 550 4MATIC (coupe),C217E46DETC-Z7010-3,4.664,Car,449,8,9,Y,R,5000,2.47,18.6,0.00306,0.1397,245.84,0.0058,35.9
Mercedes-Benz,S 550 4MATIC Maybach,X222E46DETC-Z7010-5,4.664,Car,449,8,9,Y,R,5500,2.47,18.6,0.03187,0.589,441.57,0.0253,20.2
Mercedes-Benz,S 550 4MATIC Maybach,X222E46DETC-Z7010-5,4.664,Car,449,8,9,Y,R,5500,2.47,18.6,0.00917,0.1658,259.84,0.0061,34.4
Mercedes-Benz,S 550 e,V222E30DETC-Z5026,2.996,Car,436,6,7,Y,R,5500,2.82,25.7,0.01352,0.1748,294.63,0.0071,30.2
Mercedes-Benz,S 550 e,V222E30DETC-Z5026,2.996,Car,436,6,7,Y,R,5500,2.82,25.7,0.0005,0.0357,210.68,0.0002,42.3
Mercedes-Benz,S 600,V222E60TC-Z5014,5.98,Both,523,12,7,Y,R,5500,2.47,22.6,0.026,0.337,542.99,0.0364,16.4
Mercedes-Benz,S 600,V222E60TC-Z5014,5.98,Both,523,12,7,Y,R,5500,2.47,22.6,0.005,0.0592,310.81,0.009,28.6
Mercedes-Benz,S 600,V222E60TC-Z5014,5.98,Both,523,12,7,Y,R,5500,2.47,22.6,0.027,0.29628,456.1,0.02012,19.5
Mercedes-Benz,S 600,V222E60TC-Z5014,5.98,Both,523,12,7,Y,R,5500,2.47,22.6,0.004,0.10091,579.38,0.01609,15.4
Mercedes-Benz,S 63 AMG 4MATIC,V222E55DETC-Z4017,5.461,Car,577,8,7,Y,R,5250,2.65,24.1,0.014,0.2226,478.99,0.0367,18.7
Mercedes-Benz,S 63 AMG 4MATIC,V222E55DETC-Z4017,5.461,Car,577,8,7,Y,R,5250,2.65,24.1,0.00129,0.2084,282.5,0.0079,31.7
Mercedes-Benz,S 63 AMG 4MATIC,V222E55DETC-Z4017,5.461,Car,577,8,7,Y,R,5250,2.65,24.1,0.01947,0.3687,578.83,0.02253,15.4
Mercedes-Benz,S 63 AMG 4MATIC,V222E55DETC-Z4017,5.461,Car,577,8,7,Y,R,5250,2.65,24.1,0.0309,0.55619,423.93,0.07982,21.1
Mercedes-Benz,S 63 AMG 4MATIC (coupe),C217E55DETC-Z4017-1,5.461,Car,577,8,7,Y,R,5000,2.65,24.2,0.01754,0.2477,465.13,0.038,19.1
Mercedes-Benz,S 63 AMG 4MATIC (coupe),C217E55DETC-Z4017-1,5.461,Car,577,8,7,Y,R,5000,2.65,24.2,0.00145,0.2773,275.16,0.0045,32.2
Mercedes-Benz,SL 450,R231E30DETC-Z7028,2.996,Car,362,6,9,Y,R,4250,3.07,24.8,0.01529,0.305,342.05,0.0084,25.8
Mercedes-Benz,SL 450,R231E30DETC-Z7028,2.996,Car,362,6,9,Y,R,4250,3.07,24.8,0.00853,0.1106,226.11,0.0063,39.1
Mercedes-Benz,SL 550,R231E46DETC-Z7029,4.664,Car,449,8,9,Y,R,4250,2.65,21.4,0.00531,0.3124,256.31,0.0034,34.5
Mercedes-Benz,SL 550,R231E46DETC-Z7029,4.664,Car,449,8,9,Y,R,4250,2.65,21.4,0.01996,0.2689,408.06,0.0171,21.7
Mercedes-Benz,SL 63 AMG,R231E55DETC-Z3019,5.461,Car,536,8,7,Y,R,4500,2.65,25,0.01239,0.141,448.57,0.0307,19.8
Mercedes-Benz,SL 63 AMG,R231E55DETC-Z3019,5.461,Car,536,8,7,Y,R,4500,2.65,25,0.0074,0.1456,275.95,0.008,32.2
Mercedes-Benz,SL 63 AMG,R231E55DETC-Z3019,5.461,Car,536,8,7,Y,R,4500,2.65,25,0.02366,0.34263,385.12,0.05375,23.1
Mercedes-Benz,SL 63 AMG,R231E55DETC-Z3019,5.461,Car,536,8,7,Y,R,4500,2.65,25,0.01255,0.20567,504.08,0.01545,17.6
Mercedes-Benz,SLK 300,R172E20DETC-Z6014,1.991,Car,241,4,9,Y,R,3750,3.07,25.8,0.01271,0.137,193.64,0.001,45.9
Mercedes-Benz,SLK 300,R172E20DETC-Z6014,1.991,Car,241,4,9,Y,R,3750,3.07,25.8,0.02124,0.478,280.45,0.0076,31.8
Mercedes-Benz,Smart ForTwo (convertible),C453E09TC-Z6025-1,0.898,Car,89,3,6,Y,R,2500,3.9,39.8,0.015,0.81,199.25,0.008,44.2
Mercedes-Benz,Smart ForTwo (convertible),C453E09TC-Z6025-1,0.898,Car,89,3,6,Y,R,2500,3.9,39.8,0.031,0.637,153.928,0.017,57.1
Mercedes-Benz,Smart ForTwo (convertible),C453E09TC-Z6025-1,0.898,Car,89,3,6,Y,R,2500,3.9,39.8,0.065,5.481,249.416,0.026,34.3
Mercedes-Benz,Smart ForTwo (convertible),C453E09TC-Z7024-1,0.898,Car,89,3,5,N,R,2500,4.1,43.7,0.005,0.288,211.638,0.006,41.7
Mercedes-Benz,Smart ForTwo (convertible),C453E09TC-Z7024-1,0.898,Car,89,3,5,N,R,2500,4.1,43.7,0.017,0.499,151.547,0.005,57.9
Mercedes-Benz,Smart ForTwo (convertible),C453E09TC-Z7024-1,0.898,Car,89,3,5,N,R,2500,4.1,43.7,0.041,4.142,241.818,0.016,35.6
Mercedes-Benz,Smart Fortwo (Coupe),C453E09TC-Z6024,0.898,Car,89,3,5,N,R,2500,4.1,43.7,0.009,0.3821,213.137,0.011,41.8
Mercedes-Benz,Smart Fortwo (Coupe),C453E09TC-Z6024,0.898,Car,89,3,5,N,R,2500,4.1,43.7,0.031,0.48,152.026,0.008,58.4
Mercedes-Benz,Smart Fortwo (Coupe),C453E09TC-Z6024,0.898,Car,89,3,5,N,R,2500,4.1,43.7,0.046,3.067,236.75,0.01,36.9
Mercedes-Benz,Smart Fortwo (Coupe),C453E09TC-Z6025,0.898,Car,89,3,6,Y,R,2500,3.9,39.8,0.013,0.55,199.45,0.011,44.6
Mercedes-Benz,Smart Fortwo (Coupe),C453E09TC-Z6025,0.898,Car,89,3,6,Y,R,2500,3.9,39.8,0.041,0.797,148.7,0.013,59.3
Mercedes-Benz,Smart Fortwo (Coupe),C453E09TC-Z6025,0.898,Car,89,3,6,Y,R,2500,3.9,39.8,0.072,5.757,242.1,0.039,35.5
MITSUBISHI,LANCER,EB16-CA7B,1.998,Car,148,4,6,Y,F,3250,6.03,31.3,0.00086,0.28166,177.39037,0.00068,49.3
MITSUBISHI,LANCER,EB16-CA7B,1.998,Car,148,4,6,Y,F,3250,6.03,31.3,0.0436497,0.5167408,249.5071559,0.0202986,35.6
MITSUBISHI,LANCER AWD,EB16-CB7A,2.359,Car,168,4,6,Y,F,3500,6.03,30.7,0.03397,0.3909,300.21587,0.01567,29.1
MITSUBISHI,LANCER AWD,EB16-CB7A,2.359,Car,168,4,6,Y,F,3500,6.03,30.7,0.01009,0.23143,210.74316,0.00107,41.4
MITSUBISHI,LANCER AWD,EB16-CB7A,2.359,Car,168,4,6,Y,F,3500,6.03,31.3,0.00306,0.22844,200.89828,0.00106,43.5
MITSUBISHI,LANCER AWD,EB16-CB7A,2.359,Car,168,4,6,Y,F,3500,6.03,31.3,0.03469,0.46301,292.08359,0.01604,29.9
MITSUBISHI,MIRAGE,EB16-LD32,1.193,Car,78,3,5,N,F,2375,4.06,50.6,0.01733,0.19453,196.17906,0.00593,44.7
MITSUBISHI,MIRAGE,EB16-LD32,1.193,Car,78,3,5,N,F,2375,4.06,50.6,0.00279,0.05924,144.62525,0.00019,60.4
MITSUBISHI,MIRAGE,EB16-LD3B,1.193,Car,78,3,1,Y,F,2500,3.76,32.1,0.02011,0.26665,188.0172,0.00256,46.5
MITSUBISHI,MIRAGE,EB16-LD3B,1.193,Car,78,3,1,Y,F,2500,3.76,32.1,0.00167,0.03702,145.41904,0.00007,60.4
MITSUBISHI,MIRAGE,EB16-LD3B,1.193,Car,78,3,1,Y,F,2375,3.76,32.1,0.0024315,0.0284933,137.6132832,0.0010449,64.7
MITSUBISHI,MIRAGE,EB16-LD3B,1.193,Car,78,3,1,Y,F,2375,3.76,32.1,0.0163405,0.1872212,175.1219193,0.0048488,50.9
MITSUBISHI,MIRAGE,EB16-LD3B,1.193,Car,78,3,1,Y,F,2375,3.76,32.1,0.0168508,0.2021572,176.7095012,0.0046453,50.4
MITSUBISHI,MIRAGE G4,EB17-LD42,1.193,Car,78,3,5,N,F,2500,4.06,50.6,0.02332,0.24672,201.93513,0.00556,43.7
MITSUBISHI,MIRAGE G4,EB17-LD42,1.193,Car,78,3,5,N,F,2500,4.06,50.6,0.00435,0.10308,150.30626,0.00011,58.9
MITSUBISHI,MIRAGE G4,EB17-LD4A,1.193,Car,78,3,1,Y,F,2500,3.76,32.1,0.02434,0.21172,195.63576,0.00998,45.1
MITSUBISHI,MIRAGE G4,EB17-LD4A,1.193,Car,78,3,1,Y,F,2500,3.76,32.1,0.00228,0.04684,150.48064,0.0001,59
MITSUBISHI,MIRAGE G4,EB17-LD4A,1.193,Car,78,3,1,Y,F,2500,3.76,32.1,0.02037,0.21638,188.42742,0.01841,47
MITSUBISHI,MIRAGE G4,EB17-LD4A,1.193,Car,78,3,1,Y,F,2500,3.76,32.1,0.00158,0.03065,142.49067,0.00017,62.3
MITSUBISHI,OUTLANDER 2WD,EB17-RB4C,2.36,Truck,166,4,6,Y,F,3750,6.03,28.8,0.01552,0.29419,278.834,0.00955,31.7
MITSUBISHI,OUTLANDER 2WD,EB17-RB4C,2.36,Truck,166,4,6,Y,F,3750,6.03,28.8,0.00543,0.44183,201.25655,0.00893,43.9
MITSUBISHI,OUTLANDER 4WD,EB16-RC37,2.998,Truck,224,6,6,Y,F,4000,3.36,29.1,0.02518,0.3814,349.13047,0.00129,25.3
MITSUBISHI,OUTLANDER 4WD,EB16-RC37,2.998,Truck,224,6,6,Y,F,4000,3.36,29.1,0.00117,0.13033,227.72849,0.00062,38.8
MITSUBISHI,OUTLANDER 4WD,EB17-RB4C,2.36,Truck,166,4,6,Y,F,3875,6.03,28.8,0.01514,0.32661,286.1943,0.00687,30.9
MITSUBISHI,OUTLANDER 4WD,EB17-RB4C,2.36,Truck,166,4,6,Y,F,3875,6.03,28.8,0.00491,0.45194,213.17241,0.00103,41.4
MITSUBISHI,OUTLANDER SPORT 2WD,EB16-ZA42,1.998,Truck,148,4,5,N,F,3375,4.24,43.9,0.02346,0.34499,298.72266,0.01751,29.3
MITSUBISHI,OUTLANDER SPORT 2WD,EB16-ZA42,1.998,Truck,148,4,5,N,F,3375,4.24,43.9,0.00901,0.49936,213.1419,0.00071,41
MITSUBISHI,OUTLANDER SPORT 2WD,EB16-ZA4A,1.998,Truck,148,4,6,Y,F,3500,6.03,28.8,0.00646,0.18393,201.7432,0.00046,43.3
MITSUBISHI,OUTLANDER SPORT 2WD,EB16-ZA4A,1.998,Truck,148,4,6,Y,F,3500,6.03,28.8,0.02557,0.32244,278.90823,0.00754,31.4
MITSUBISHI,OUTLANDER SPORT 2WD,EB17-ZB4A,2.359,Truck,168,4,6,Y,F,3500,6.47,32.2,0.00948,0.2653,225.25672,0.00026,39.2
MITSUBISHI,OUTLANDER SPORT 2WD,EB17-ZB4A,2.359,Truck,168,4,6,Y,F,3500,6.47,32.2,0.0197215,0.3049235,298.7047439,0.0150657,29.7
MITSUBISHI,OUTLANDER SPORT 4WD,EB16-ZA4A,1.998,Truck,148,4,6,Y,F,3625,6.03,28.8,0.0076,0.26234,213.33792,0.00055,41.1
MITSUBISHI,OUTLANDER SPORT 4WD,EB16-ZA4A,1.998,Truck,148,4,6,Y,F,3625,6.03,28.8,0.0243,0.37259,291.58427,0.00403,30
MITSUBISHI,OUTLANDER SPORT 4WD,EB17-ZB4A,2.359,Truck,168,4,6,Y,F,3625,6.47,32.2,0.01854,0.24537,226.00784,0.00064,39.1
MITSUBISHI,OUTLANDER SPORT 4WD,EB17-ZB4A,2.359,Truck,168,4,6,Y,F,3625,6.47,32.2,0.01713,0.21456,306.57921,0.01024,28.8
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0192,2.23,355,0.0071,24.9
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0358,0.4,313,0.0102,28.5
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0215,0.19,204,0.0018,43.7
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0131,0.79,354,0.0067,25.1
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0359,0.47,318,0.0102,28
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0208,0.18,203,0.0013,43.9
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0203,1.17,358,0.0067,24.8
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0333,0.51,320,0.0113,27.8
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0224,0.14,209,0.0018,42.7
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0104223,0.2572703,212.7561691,0.0019801,41.7
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0280159,0.4592683,349.4309454,0.0095481,25.5
INFINITI,INFINITI Q50 AWD PREMIUM,HRB818,2,Car,208,4,7,Y,R,4250,3.13,31.9,0.0376658,0.4632679,326.2266804,0.0143013,27.2
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.01,0.58,330,0.0074,27
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0293,0.56,305,0.0083,29.2
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0105,0.05,191,0.0011,46.7
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.014,0.83,336,0.0103,26.5
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0318,0.45,304,0.0081,29.3
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0146,0.08,193,0.0015,46.2
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0112,0.2,310,0.0524,28.8
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0366,0.53,302,0.0156,29.5
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0123,0.07,187,0.0019,47.7
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0134,0.13,307,0.0047,29.1
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0374,0.64,300,0.0094,29.7
INFINITI,INFINITI Q50 PREMIUM,HRB817,2,Car,208,4,7,Y,R,4000,2.94,29.9,0.0181,0.09,188,0.003,47.5
INFINITI,INFINITI Q50S AWD SPORT,HRE748,3,Car,400,6,7,Y,R,4500,3.13,31.3,0.0034,0.12,245,0.011,36.4
INFINITI,INFINITI Q50S AWD SPORT,HRE748,3,Car,400,6,7,Y,R,4500,3.13,31.3,0.018,0.27,370,0.029,24.1
INFINITI,INFINITI Q50S AWD SPORT,HRE748,3,Car,400,6,7,Y,R,4500,3.13,31.3,0.0046,0.24,247,0.005,36.1
INFINITI,INFINITI Q50S AWD SPORT,HRE748,3,Car,400,6,7,Y,R,4500,3.13,31.3,0.0114,0.16,371,0.02,24.1
INFINITI,INFINITI Q50S SPORT,HRE749,3,Car,400,6,7,Y,R,4250,3.13,31.8,0.0083,0.13,239,0.009,37.3
INFINITI,INFINITI Q50S SPORT,HRE749,3,Car,400,6,7,Y,R,4250,3.13,31.8,0.0199,0.3,355,0.017,25.1
INFINITI,INFINITI Q50S SPORT,HRE749,3,Car,400,6,7,Y,R,4250,3.13,31.8,0.0102,0.16,239,0.007,37.3
INFINITI,INFINITI Q50S SPORT,HRE749,3,Car,400,6,7,Y,R,4250,3.13,31.8,0.0202,0.21,355,0.021,25.1
INFINITI,INFINITI Q70 3.7,DNE532,3.7,Car,330,6,7,Y,R,4250,3.36,32.9,0.0196956,0.4485566,385.1874427,0.0264765,23.1
INFINITI,INFINITI Q70 3.7,DNE532,3.7,Car,330,6,7,Y,R,4250,3.36,32.9,0.0125689,0.1645281,245.2058571,0.0142889,36.4
INFINITI,INFINITI Q70 3.7,DNE532,3.7,Car,330,6,7,Y,R,4250,3.36,32.9,0.0176938,0.0920965,249.4591824,0.0144834,35.8
INFINITI,INFINITI Q70 3.7,DNE532,3.7,Car,330,6,7,Y,R,4250,3.36,32.9,0.0340042,0.4059738,406.2852723,0.0265257,21.9
INFINITI,INFINITI Q70 3.7 AWD,DNE673,3.7,Car,330,6,7,Y,R,4500,3.36,32.4,0.0072,0.1542,262,0.0037,33.9
INFINITI,INFINITI Q70 3.7 AWD,DNE673,3.7,Car,330,6,7,Y,R,4500,3.36,32.4,0.014,0.2919,402,0.0231,22.2
INFINITI,INFINITI Q70 3.7 AWD,DNE673,3.7,Car,330,6,7,Y,R,4500,3.36,32.4,0.0092,0.1589,264,0.0049,33.7
INFINITI,INFINITI Q70 3.7 AWD,DNE673,3.7,Car,330,6,7,Y,R,4500,3.36,32.4,0.0159,0.3286,401,0.02,22.2
INFINITI,INFINITI Q70 3.7 AWD,DNE673,3.7,Car,330,6,7,Y,R,4500,3.36,32.9,0.0084,0.1366,260,0.0049,34.2
INFINITI,INFINITI Q70 3.7 AWD,DNE673,3.7,Car,330,6,7,Y,R,4500,3.36,32.9,0.0156,0.494,401,0.0243,22.2
INFINITI,INFINITI Q70 3.7 AWD,DNE673,3.7,Car,330,6,7,Y,R,4500,3.36,32.9,0.0059,0.101,258,0.0038,34.5
INFINITI,INFINITI Q70 3.7 AWD,DNE673,3.7,Car,330,6,7,Y,R,4500,3.36,32.9,0.0165,0.4574,402,0.025,22.1
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4750,2.61,25.2,0.0206,0.5525,460,0.0133,19.3
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4750,2.61,25.2,0.0261,0.4588,282,0.0166,31.5
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4750,2.61,25.2,0.0203,0.5952,460,0.0118,19.3
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4750,2.61,25.2,0.0274,0.446,281,0.0191,31.6
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4750,2.61,25.6,0.02,0.6311,450,0.0141,19.8
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4750,2.61,25.6,0.0083,0.1523,275,0.0063,32.4
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4750,2.61,25.6,0.0207,0.6578,452,0.0099,19.7
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4750,2.61,25.6,0.0145,0.204,276,0.0089,32.3
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4500,2.61,25.6,0.0192,0.5686,436,0.0116,20.4
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4500,2.61,25.6,0.0188,0.3626,261,0.0097,34.1
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4500,2.61,25.6,0.0173,0.5353,436,0.0061,20.4
INFINITI,INFINITI Q70 AWD 5.6,DNE699,5.6,Car,420,8,7,Y,R,4500,2.61,25.6,0.0045,0.1527,263,0.0098,33.8
INFINITI,INFINITI QX30 AWD Base,CQB121,2,Car,155,4,7,Y,4,3875,2.65,28.5,0.0312968,0.2178007,210.0459271,0.0079146,42.3
INFINITI,INFINITI QX30 AWD Base,CQB121,2,Car,155,4,7,Y,4,3875,2.65,28.5,0.024142,0.4903901,326.3849695,0.013586,27.2
INFINITI,INFINITI QX30 AWD Base,CQB121,2,Car,155,4,7,Y,4,3750,2.65,28.5,0.019,0.12,211,0.0046,42.2
INFINITI,INFINITI QX30 AWD Base,CQB121,2,Car,155,4,7,Y,4,3750,2.65,28.5,0.0206,0.37,312,0.0112,28.5
INFINITI,INFINITI QX30 Premium,CQB122,2,Car,155,4,7,Y,F,3625,2.65,28.5,0.0178,0.24,282,0.0075,31.6
INFINITI,INFINITI QX30 Premium,CQB122,2,Car,155,4,7,Y,F,3625,2.65,28.5,0.022,0.08,185,0.0016,48.2
INFINITI,INFINITI QX30 Premium,CQB122,2,Car,155,4,7,Y,F,3750,2.65,28.5,0.0232,0.3,285,0.0085,31.2
INFINITI,INFINITI QX30 Premium,CQB122,2,Car,155,4,7,Y,F,3750,2.65,28.5,0.0268,0.16,186,0.0025,47.9
INFINITI,INFINITI QX30 Premium,CQB122,2,Car,155,4,7,Y,F,3750,2.65,28.1,0.0202,0.28,289,0.0061,30.8
INFINITI,INFINITI QX30 Premium,CQB122,2,Car,155,4,7,Y,F,3750,2.65,28.1,0.03,0.16,188,0.0046,47.4
INFINITI,INFINITI QX50 AWD Journey,LTE583,3.7,Car,325,6,7,Y,R,4250,3.13,30.5,0.0193,0.5038,409,0.0226,21.7
INFINITI,INFINITI QX50 AWD Journey,LTE583,3.7,Car,325,6,7,Y,R,4250,3.13,30.5,0.0095,0.1637,260,0.0294,34.2
INFINITI,INFINITI QX50 AWD Journey,LTE583,3.7,Car,325,6,7,Y,R,4250,3.13,30.2,0.0151,0.5263,416,0.0218,21.4
INFINITI,INFINITI QX50 AWD Journey,LTE583,3.7,Car,325,6,7,Y,R,4250,3.13,30.2,0.0061,0.2111,265,0.0126,33.6
INFINITI,INFINITI QX60 AWD,GLB066,2.5,Truck,230,4,1,Y,F,5000,5.85,26,0.0021,0.1497,228,0.0118,39
INFINITI,INFINITI QX60 AWD,GLB066,2.5,Truck,230,4,1,Y,F,5000,5.85,26,0.0027,0.1107,230,0.0003,38.7
INFINITI,INFINITI QX60 AWD,GLB066,2.5,Truck,230,4,1,Y,F,5000,5.85,26.3,0.0056,0.3291,227,0,39.1
INFINITI,INFINITI QX60 AWD,GLB066,2.5,Truck,230,4,1,Y,F,5000,5.85,26.3,0.0031,0.1003,226,0,39.3
INFINITI,INFINITI QX60 FWD,GLB066,2.5,Truck,230,4,1,Y,F,5000,5.85,26.3,0.0016,0.0702,223,0.0005,39.9
INFINITI,INFINITI QX60 FWD,GLB066,2.5,Truck,230,4,1,Y,F,5000,5.85,26.3,0.0027,0.0868,221,0,40.3
INFINITI,INFINITI QX70 AWD,LME610,3.7,Truck,325,6,7,Y,R,4750,3.69,32.3,0.0141,0.329,444,0.0192,20
INFINITI,INFINITI QX70 AWD,LME610,3.7,Truck,325,6,7,Y,R,4750,3.69,32.3,0.0062,0.1342,295,0.0069,30.2
INFINITI,INFINITI QX70 AWD,LME610,3.7,Truck,325,6,7,Y,R,4750,3.69,32.9,0.0144,0.4976,441,0.0157,20.2
INFINITI,INFINITI QX70 AWD,LME610,3.7,Truck,325,6,7,Y,R,4750,3.69,32.9,0.0058,0.141,292,0.0214,30.5
INFINITI,INFINITI QX70 RWD,LME609,3.7,Truck,325,6,7,Y,R,4500,3.36,29.9,0.0152,0.4,420,0.0177,21.2
INFINITI,INFINITI QX70 RWD,LME609,3.7,Truck,325,6,7,Y,R,4500,3.36,29.9,0.0089,0.2189,269,0.0041,33.1
INFINITI,INFINITI QX80 2WD,TWC331,5.6,Truck,400,8,7,Y,R,6500,2.94,24,0.0123,0.52,516,0.022,17.3
INFINITI,INFINITI QX80 2WD,TWC331,5.6,Truck,400,8,7,Y,R,6500,2.94,24,0.0093,0.18,319,0.005,27.9
INFINITI,INFINITI QX80 2WD,TWC331,5.6,Truck,400,8,7,Y,R,6500,2.94,23.8,0.0068,0.15,317,0.006,28.1
INFINITI,INFINITI QX80 2WD,TWC331,5.6,Truck,400,8,7,Y,R,6500,2.94,23.8,0.0131,0.41,517,0.019,17.2
INFINITI,INFINITI QX80 4WD,TWC330,5.6,Truck,400,8,7,Y,R,6500,2.94,24,0.0147,0.58,539,0.029,16.5
INFINITI,INFINITI QX80 4WD,TWC330,5.6,Truck,400,8,7,Y,R,6500,2.94,24,0.0128,0.2,336,0.006,26.5
INFINITI,INFINITI QX80 4WD,TWC330,5.6,Truck,400,8,7,Y,R,6500,2.94,23.8,0.0212,0.64,533,0.024,16.7
INFINITI,INFINITI QX80 4WD,TWC330,5.6,Truck,400,8,7,Y,R,6500,2.94,23.8,0.0088,0.17,331,0.007,26.9
INFINITI,Q50,HRE759,3,Car,300,6,7,Y,R,4250,2.94,29.4,0.0161,0.29,367,0.016,24.3
INFINITI,Q50,HRE759,3,Car,300,6,7,Y,R,4250,2.94,29.4,0.009,0.15,224,0.014,39.8
INFINITI,Q50,HRE759,3,Car,300,6,7,Y,R,4250,2.94,29.4,0.0154,0.22,369,0.017,24.2
INFINITI,Q50,HRE759,3,Car,300,6,7,Y,R,4250,2.94,29.4,0.0092,0.15,224,0.011,39.8
INFINITI,Q50,HRE759,3,Car,300,6,7,Y,R,4000,2.94,29.9,0.0095,0.2,350,0.018,25.4
INFINITI,Q50,HRE759,3,Car,300,6,7,Y,R,4000,2.94,29.9,0.0089,0.13,210,0.008,42.4
INFINITI,Q50,HRE759,3,Car,300,6,7,Y,R,4000,2.94,29.9,0.0129,0.21,349,0.017,25.5
INFINITI,Q50,HRE759,3,Car,300,6,7,Y,R,4000,2.94,29.9,0.0074,0.11,211,0.007,42.2
INFINITI,Q50 AWD,HRE758,3,Car,300,6,7,Y,R,4250,2.94,29.9,0.0138,0.25,365,0.019,24.4
INFINITI,Q50 AWD,HRE758,3,Car,300,6,7,Y,R,4250,2.94,29.9,0.0026,0.13,224,0.007,39.8
INFINITI,Q50 AWD,HRE758,3,Car,300,6,7,Y,R,4250,2.94,29.9,0.0134,0.19,368,0.012,24.3
